dateObservedFrom,peopleCount,peopleOccupancy,peopleCount_flow_from_east,peopleCount_flow_from_west,peopleCount_flow_from_south,peopleCount_flow_from_north,peopleCount_flow_to_east,peopleCount_flow_to_west,peopleCount_flow_to_south,peopleCount_flow_to_north,peopleCount_flow_from_unknown,peopleCount_flow_to_unknown,identifcation,holidayFlg
2026-04-12T16:00:00+09:00,36.72,3.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,36.72,jp.sendai.Blesensor.per3600.27,1
2026-04-12T17:00:00+09:00,20.520000000000003,1.8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.520000000000003,20.520000000000003,jp.sendai.Blesensor.per3600.27,1
2026-04-12T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-12T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-12T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-12T22:00:00+09:00,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.08,jp.sendai.Blesensor.per3600.27,1
2026-04-12T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-13T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T08:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T09:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T10:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T11:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T12:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T14:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T15:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T16:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-13T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T08:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T09:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T10:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T11:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T12:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T13:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T14:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T17:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-14T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T08:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T10:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T11:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T12:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T13:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T15:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T16:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T17:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T18:00:00+09:00,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.16,jp.sendai.Blesensor.per3600.27,0
2026-04-15T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-15T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T08:00:00+09:00,3.24,0.2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,3.24,jp.sendai.Blesensor.per3600.27,0
2026-04-16T09:00:00+09:00,22.68,2.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.68,22.68,jp.sendai.Blesensor.per3600.27,0
2026-04-16T10:00:00+09:00,25.92,2.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,25.92,jp.sendai.Blesensor.per3600.27,0
2026-04-16T11:00:00+09:00,39.96,2.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96,39.96,jp.sendai.Blesensor.per3600.27,0
2026-04-16T12:00:00+09:00,24.840000000000003,2.6460000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.840000000000003,24.840000000000003,jp.sendai.Blesensor.per3600.27,0
2026-04-16T13:00:00+09:00,36.72,2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,36.72,jp.sendai.Blesensor.per3600.27,0
2026-04-16T14:00:00+09:00,32.400000000000006,2.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,32.400000000000006,jp.sendai.Blesensor.per3600.27,0
2026-04-16T15:00:00+09:00,32.400000000000006,2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,32.400000000000006,jp.sendai.Blesensor.per3600.27,0
2026-04-16T16:00:00+09:00,31.32,2.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.32,31.32,jp.sendai.Blesensor.per3600.27,0
2026-04-16T17:00:00+09:00,2.16,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.16,jp.sendai.Blesensor.per3600.27,0
2026-04-16T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-16T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T08:00:00+09:00,12.96,1.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,12.96,jp.sendai.Blesensor.per3600.27,0
2026-04-17T09:00:00+09:00,21.6,2.1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,21.6,jp.sendai.Blesensor.per3600.27,0
2026-04-17T10:00:00+09:00,37.8,2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,37.8,jp.sendai.Blesensor.per3600.27,0
2026-04-17T11:00:00+09:00,32.400000000000006,2.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,32.400000000000006,jp.sendai.Blesensor.per3600.27,0
2026-04-17T12:00:00+09:00,41.040000000000006,2.6784000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.040000000000006,41.040000000000006,jp.sendai.Blesensor.per3600.27,0
2026-04-17T13:00:00+09:00,38.88,2.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88,38.88,jp.sendai.Blesensor.per3600.27,0
2026-04-17T14:00:00+09:00,30.24,2.3544000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.24,30.24,jp.sendai.Blesensor.per3600.27,0
2026-04-17T15:00:00+09:00,38.88,2.2032000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88,38.88,jp.sendai.Blesensor.per3600.27,0
2026-04-17T16:00:00+09:00,35.64,2.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64,35.64,jp.sendai.Blesensor.per3600.27,0
2026-04-17T17:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-17T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,0
2026-04-18T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T08:00:00+09:00,5.4,0.3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,jp.sendai.Blesensor.per3600.27,1
2026-04-18T09:00:00+09:00,37.8,2.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,37.8,jp.sendai.Blesensor.per3600.27,1
2026-04-18T10:00:00+09:00,38.88,2.1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88,38.88,jp.sendai.Blesensor.per3600.27,1
2026-04-18T11:00:00+09:00,48.6,2.9160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,48.6,jp.sendai.Blesensor.per3600.27,1
2026-04-18T12:00:00+09:00,65.88000000000001,2.7432000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88000000000001,65.88000000000001,jp.sendai.Blesensor.per3600.27,1
2026-04-18T13:00:00+09:00,104.76,4.244400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.76,104.76,jp.sendai.Blesensor.per3600.27,1
2026-04-18T14:00:00+09:00,64.80000000000001,4.6332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80000000000001,64.80000000000001,jp.sendai.Blesensor.per3600.27,1
2026-04-18T15:00:00+09:00,65.88000000000001,3.2184000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88000000000001,65.88000000000001,jp.sendai.Blesensor.per3600.27,1
2026-04-18T16:00:00+09:00,25.92,2.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,25.92,jp.sendai.Blesensor.per3600.27,1
2026-04-18T17:00:00+09:00,4.32,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,4.32,jp.sendai.Blesensor.per3600.27,1
2026-04-18T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-18T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T08:00:00+09:00,8.64,0.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,8.64,jp.sendai.Blesensor.per3600.27,1
2026-04-19T09:00:00+09:00,31.32,2.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.32,31.32,jp.sendai.Blesensor.per3600.27,1
2026-04-19T10:00:00+09:00,51.84,3.0132000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84,51.84,jp.sendai.Blesensor.per3600.27,1
2026-04-19T11:00:00+09:00,60.48,3.434400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48,60.48,jp.sendai.Blesensor.per3600.27,1
2026-04-19T12:00:00+09:00,75.60000000000001,4.6764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,75.60000000000001,jp.sendai.Blesensor.per3600.27,1
2026-04-19T13:00:00+09:00,95.04,5.7132000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04,95.04,jp.sendai.Blesensor.per3600.27,1
2026-04-19T14:00:00+09:00,65.88000000000001,3.7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88000000000001,65.88000000000001,jp.sendai.Blesensor.per3600.27,1
2026-04-19T15:00:00+09:00,59.400000000000006,3.1212000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.400000000000006,59.400000000000006,jp.sendai.Blesensor.per3600.27,1
2026-04-19T16:00:00+09:00,29.160000000000004,2.7432000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.160000000000004,29.160000000000004,jp.sendai.Blesensor.per3600.27,1
2026-04-19T17:00:00+09:00,23.76,1.6740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,23.76,jp.sendai.Blesensor.per3600.27,1
2026-04-19T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
2026-04-19T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.27,1
